Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12288751432342973,0.20148942254140323,0.00017837527704632185,0.001031948140234459,8.871492524631287e-08,4.0101581671345653e-07,9.057696181703532e-08,9.343643700517165e-07,0.00010278426460882996,0.017802163416990556,2.042360913983276e-06,0.00035373549526841687,0.18248777530149815
0.2,1,1,0.2,0.03427647234941115,0.055499329566995215,1.4009896147874944e-05,5.666457088720003e-05,1.0095435546584024e-06,4.599909662557345e-06,1.0337902394714061e-07,9.351795433759784e-07,0.0001028227586753352,0.017808830562638905,2.0426280170803195e-06,0.00035378175733975266,0.2376972812969799
0.2,1,3,0.2,0.00908566799101691,0.0147564162945244,5.67788383359679e-06,3.046369233964015e-05,1.988688328660746e-07,9.012526202110017e-07,1.022390083241994e-07,9.351188049516855e-07,0.00010282155496942336,0.017808622081608987,2.042628280076493e-06,0.0003537818028905191,0.0388967629307901
0.2,1,5,0.2,0.0012181884801326015,0.002005970922187572,2.0320226104561127e-06,1.042384006220455e-05,3.77997705494249e-08,1.703174024200683e-07,1.0205829125210274e-07,9.351094669699319e-07,0.00010282127110111692,0.017808572915815005,2.042628263573911e-06,0.0003537818000322837,0.0073571014040597375
0.2,1,7,0.2,2.4269336320973767e-05,5.20336493501361e-05,3.372397376938192e-07,1.6797537903618168e-06,6.753583270291437e-09,3.024689733741167e-08,1.020568710242948e-07,9.351095569347143e-07,0.00010282124150527617,0.017808567789835892,2.042628239816813e-06,0.00035378179591757084,0.001387892770727814
0.2,1,9,0.2,3.789161686238392e-05,6.410920454413827e-05,1.5935472088755274e-08,7.345961201398604e-08,1.124747475016781e-09,4.99899375320796e-09,1.0206419377121399e-07,9.35109986661293e-07,0.00010282124468715736,0.01780856834093551,2.0426282316110934e-06,0.0003537817944963459,0.0002579203697741207
0.2,1,11,0.2,9.555608564199131e-06,1.5740757010718198e-05,8.798018212571871e-09,5.024961161406716e-08,1.7672141095828076e-10,7.759380154191958e-10,1.0206639817194158e-07,9.351101170976687e-07,0.00010282124679473131,0.01780856870596586,2.0426282296998232e-06,0.0003537817941653152,4.828458740661307e-05
0.2,1,13,0.2,1.0416799633209513e-06,1.756191291946152e-06,2.961235106316056e-09,1.629128711100325e-08,2.7121943798737894e-11,1.1661977560397697e-10,1.0206675036042728e-07,9.351101277883284e-07,0.00010282124728049462,0.017808568790099726,2.042628229354019e-06,0.0003537817941054222,9.133645888448525e-06
0.2,1,15,0.2,1.0171733904448164e-07,1.841758976439678e-07,4.963943178801021e-10,2.7539510099455766e-09,4.2542505767141e-12,1.7715052704923503e-11,1.0206676795600524e-07,9.351101295868849e-07,0.00010282124734128794,0.017808568800629088,2.042628229301493e-06,0.0003537817940963247,1.7481821907864619e-06
0.2,1,17,0.2,6.378157584151779e-08,1.0673656269943876e-07,3.1646370662216196e-11,1.9157724365226336e-10,6.908444474029867e-13,2.7652272832634495e-12,1.0206676009456154e-07,9.351101332694431e-07,0.00010282124734127512,0.017808568800626867,2.0426282292934283e-06,0.0003537817940949279,3.378462839808057e-07
0.2,1,19,0.2,1.3484506840183873e-08,2.2435910906892786e-08,8.993050924423457e-12,4.019444499459013e-11,1.0929590754315344e-13,4.2114850831980605e-13,1.0206675729614236e-07,9.35110136797997e-07,0.00010282124733928355,0.017808568800281928,2.0426282292919354e-06,0.0003537817940946693,6.540851132949889e-08
0.2,1,21,0.2,1.2429557946831998e-09,2.1207888778462802e-09,3.225373683671439e-12,1.6057270096903054e-11,1.4757100064344408e-14,5.65144448166216e-14,1.0206675679877572e-07,9.351101332349997e-07,0.0001028212473387795,0.017808568800194626,2.0426282292915686e-06,0.0003537817940946058,1.2569008582102857e-08
0.2,1,23,0.2,2.0073763542673582e-10,2.821245459472266e-10,5.050575198491936e-13,2.647370170305585e-12,1.5829903116918424e-15,6.041614962221803e-15,1.0206675675579634e-07,9.351101332331981e-07,0.0001028212473387254,0.01780856880018526,2.04262822929129e-06,0.00035378179409455753,2.392081435370253e-09
0.4,2,1,0.4,0.05905748402589255,0.09443476118338268,6.722655063175941e-06,3.430556849568292e-05,1.4674389254659803e-06,5.944523062620529e-06,1.1239349077357197e-07,9.355266034503797e-07,0.00010285288914081087,0.017814049138383668,2.0428977227730865e-06,0.00035382847017887824,0.19070146159640317
0.4,2,3,0.4,0.01228622089181394,0.019779946816457894,1.2088873375663047e-05,5.619809765965676e-05,2.919393140164245e-07,1.1722884430739996e-06,1.1103242374373012e-07,9.354728555160558e-07,0.00010285130865431032,0.017813775399216785,2.0428980186872285e-06,0.0003538285214310123,0.03563205593859283
0.4,2,5,0.4,0.0006005402045385763,0.0010546050005348917,2.4576112393855645e-06,1.1015951252396801e-05,5.2819750021265376e-08,2.1049675011153074e-07,1.1094743227688292e-07,9.354702205669646e-07,0.00010285111664877414,0.017813742143990986,2.0428979064235806e-06,0.0003538285019870266,0.00664290010185183
0.4,2,7,0.4,0.0002863576379416814,0.00047583195907563436,8.354310107877331e-08,3.4933442946000204e-07,8.434031508508796e-09,3.3340703235810705e-08,1.1098846108293166e-07,9.354721416181861e-07,0.00010285113926224435,0.01781374606062836,2.0428978495108736e-06,0.00035382849212978515,0.0011057993677017423
0.4,2,9,0.4,7.274700271332653e-05,0.0001174402092978255,7.884206471558256e-08,3.9627615928961024e-07,1.2170040646914753e-09,4.739302092508476e-09,1.1100206974081106e-07,9.354727304422032e-07,0.00010285115257568196,0.017813748366506527,2.0428978358567487e-06,0.0003538284897649002,0.00017256885820243273
0.4,2,11,0.4,3.987632775604521e-06,6.711491106869971e-06,2.042331282496512e-08,1.0087204532945038e-07,1.7367836707210183e-10,6.544817595863228e-10,1.1100373432506043e-07,9.354727984957766e-07,0.0001028511549089339,0.01781374877062415,2.042897833674012e-06,0.0003538284893868517,3.0901546088283765e-05
0.4,2,13,0.4,2.030078826424611e-06,3.387969087498277e-06,1.7868616088211238e-09,9.340955410205853e-09,2.7020011949727327e-11,9.664894711912571e-11,1.1100362119717562e-07,9.354727877766477e-07,0.00010285115498271807,0.017813748783403516,2.0428978333967507e-06,0.00035382848933883024,5.931081865816352e-06
0.4,2,15,0.4,5.566699305580017e-07,9.122152313523202e-07,3.1465730688038586e-10,1.2494883140298785e-09,4.26241686983802e-12,1.4467796250849756e-11,1.1100353638556202e-07,9.354727818280186e-07,0.00010285115492344009,0.01781374877313661,2.042897833349355e-06,0.00035382848933062137,1.2581263430793626e-06
0.4,2,17,0.4,4.2140067958193604e-08,7.051259487411699e-08,1.1783218534661392e-10,5.299217696597136e-10,5.12140370370704e-13,1.7464705828989895e-12,1.1100352113246991e-07,9.354727815417701e-07,0.00010285115490912689,0.017813748770657573,2.042897833335307e-06,0.00035382848932818825,2.3810862872564847e-07
0.4,2,19,0.4,1.3427217602061599e-08,1.9742127932431686e-08,1.2487507546514585e-11,6.186773142402568e-11,6.970287983279565e-14,3.361127565507105e-13,1.1100352046043234e-07,9.354727779520269e-07,0.00010285115490815219,0.017813748770488757,2.042897833331011e-06,0.0003538284893274442,3.7298559862084455e-08
0.4,2,21,0.4,4.544103099708063e-09,6.949118613874816e-09,1.7477387754775828e-12,7.77604803464671e-12,3.482515739894979e-14,1.6889151210376652e-13,1.1100352073693196e-07,9.354727797297541e-07,0.00010285115490839181,0.01781374877053026,2.042897833330441e-06,0.0003538284893273455,6.429441047984263e-09
0.4,2,23,0.4,5.522458832062324e-10,8.199716461376738e-10,7.655993669237948e-13,3.2615854461681693e-12,1.0689435761002733e-14,4.947282275687137e-14,1.1100352079247955e-07,9.354727797309081e-07,0.00010285115490846567,0.01781374877054305,2.0428978333300896e-06,0.0003538284893272846,1.7255441929383253e-09
0.6000000000000001,3,1,0.6000000000000001,0.12370223924357228,0.1939826414658068,5.7421577897549656e-05,0.00023651520818593601,2.5237983277511304e-06,8.674495997850802e-06,1.226012355920433e-07,9.358120285964374e-07,0.00010287821960146704,0.017818436356618998,2.0431709578216183e-06,0.0003538757942999769,0.26230690442416865
0.6000000000000001,3,3,0.6000000000000001,0.011902792382972031,0.0192297704593134,2.0920907189383354e-05,8.186005465737802e-05,4.853591678420511e-07,1.6457616684278887e-06,1.21256977614843e-07,9.357745992587987e-07,0.00010287670062475985,0.01781817327090602,2.0431708357526315e-06,0.00035387577315772103,0.046583791552771
0.6000000000000001,3,5,0.6000000000000001,0.002810726893957449,0.0044388550229470525,3.582483331337183e-07,1.2856098471495173e-06,7.005080765559695e-08,2.3585828844166165e-07,1.2150785759942917e-07,9.357831228628873e-07,0.0001028768811905635,0.017818204544778147,2.043170371162937e-06,0.00035387569269110805,0.006788997840416998
0.6000000000000001,3,7,0.6000000000000001,0.0006585947865266852,0.0010196097559518336,7.977244088331817e-07,3.4017812127300207e-06,7.990463050674978e-09,2.6361821502124275e-08,1.2160030569785589e-07,9.357859772036412e-07,0.0001028769707347829,0.017818220053774907,2.043170259335604e-06,0.00035387567332269157,0.001128785885660241
0.6000000000000001,3,9,0.6000000000000001,4.271612612833931e-05,7.300209514493616e-05,1.0964878857240173e-07,4.7577683855680453e-07,1.0551890928545774e-09,3.211265946461827e-09,1.2160352024822575e-07,9.357860228247387e-07,0.00010287697695588542,0.017818221131265553,2.043170247311209e-06,0.00035387567124007467,0.00018494444454565206
0.6000000000000001,3,11,0.6000000000000001,2.837609183620405e-05,4.540450929990669e-05,1.3676369291021965e-08,4.917064953639805e-08,1.8338403511006964e-10,5.141887354808729e-10,1.216006000387901e-07,9.357859137417383e-07,0.00010287697482071041,0.017818220761454718,2.04317024616026e-06,0.0003538756710407311,4.511592592816975e-05
0.6000000000000001,3,13,0.6000000000000001,1.5059302607838408e-06,2.404725275795272e-06,4.916076316144912e-09,1.9660532930843022e-08,1.819316090227721e-11,5.337616720141325e-11,1.2160009775270885e-07,9.357858889462887e-07,0.00010287697438571568,0.017818220686113932,2.0431702456246103e-06,0.0003538756709479569,8.73175493672446e-06
0.6000000000000001,3,15,0.6000000000000001,9.922023671630843e-07,1.4753991326443838e-06,8.52613817423535e-11,4.906344011623709e-10,7.397312498992091e-12,3.0512921453829805e-11,1.2160012174775433e-07,9.357858904173114e-07,0.00010287697440541669,0.017818220689526133,2.0431702454358244e-06,0.0003538756709152593,1.3169039684453215e-06
0.6000000000000001,3,17,0.6000000000000001,1.81599250687519e-07,2.702669039678085e-07,1.6907468053681776e-10,6.264304162201251e-10,2.988581034001077e-12,1.1410534463910521e-11,1.2160013604077865e-07,9.357858906218741e-07,0.00010287697441883885,0.017818220691850843,2.043170245401769e-06,0.00035387567090936097,3.59387073728022e-07
0.6000000000000001,3,19,0.6000000000000001,1.217560964688303e-08,1.9455949740176948e-08,1.5759064140222027e-11,5.7359025515402173e-11,6.854772383373561e-13,2.608831255407687e-12,1.2160013560927876e-07,9.357858941834024e-07,0.00010287697441847902,0.01781822069178852,2.043170245398273e-06,0.00035387567090875544,6.103444073957482e-08
0.6000000000000001,3,21,0.6000000000000001,7.101113699278205e-09,1.1210518735538244e-08,5.475015523887706e-12,2.4630285658244766e-11,1.2960930237878024e-13,5.014923480824163e-13,1.2160013492325444e-07,9.357858977245261e-07,0.00010287697441776124,0.0178182206916642,2.0431702453983445e-06,0.0003538756709087678,9.464254366389838e-09
0.6000000000000001,3,23,0.6000000000000001,3.239395843841648e-10,5.239888523078662e-10,1.2928579991909197e-12,5.468295954935698e-12,2.697345010592485e-14,1.0375185953426236e-13,1.216001348656707e-07,9.357858959457832e-07,0.0001028769744176778,0.01781822069164975,2.043170245398399e-06,0.0003538756709087773,1.8353272301720573e-09
0.8,4,1,0.8,0.3378911202950114,0.511682974720963,0.0002647998493547868,0.0008419617693547878,7.052666053863152e-06,1.8196150781817425e-05,1.3017938907553578e-07,9.359487989701278e-07,0.00010289358932965561,0.01782109838289079,2.043457957877264e-06,0.0003539255025107688,0.39287784679034216
0.8,4,3,0.8,0.053211206086385396,0.07831529378761015,1.2257869404318853e-05,5.097710612312657e-05,5.957478125879757e-07,1.5901800539902349e-06,1.3288794077368986e-07,9.360145027457271e-07,0.00010289611631184159,0.017821536054456584,2.043451633335382e-06,0.00035392440710450514,0.030826603717085146
0.8,4,5,0.8,0.007301876908920324,0.010577274481889276,1.0130830544063284e-05,3.4844279588867703e-05,1.4291542583111465e-08,3.678020422156602e-08,1.3361931592212565e-07,9.360293804436637e-07,0.0001028967869430712,0.017821652207320928,2.0434505039088864e-06,0.0003539242114886187,0.01140669497554334
0.8,4,7,0.8,0.0025859834475392305,0.003915449534191318,1.209197600828014e-06,3.9246644010365594e-06,1.420342747690424e-08,2.8946222300132583e-08,1.3344497776451964e-07,9.360248975340526e-07,0.00010289665199952429,0.017821628835192106,2.043450585288865e-06,0.0003539242255835746,0.001795622723853853
0.8,4,9,0.8,5.297200283448517e-05,8.137972659416626e-05,2.3151054561407046e-07,8.149745734722935e-07,1.210194985456393e-09,2.403341656980265e-09,1.3342808017335638e-07,9.360243596205604e-07,0.00010289663986668003,0.017821626733791885,2.0434505586587833e-06,0.00035392422097126297,0.0002887848563336983
0.8,4,11,0.8,9.789868888276751e-05,0.0001461448175570368,6.184993289121067e-08,1.8984254550671875e-07,1.3548617928269581e-09,3.796096241764479e-09,1.334336979541452e-07,9.360244551515216e-07,0.00010289664461177097,0.01782162755563835,2.0434505470659698e-06,0.00035392421896339563,9.262525289611623e-05
0.8,4,13,0.8,1.0521657381048202e-05,1.5489529559431503e-05,1.1561554802188288e-09,4.0960762229952374e-09,2.016724915664041e-10,6.048831229464851e-10,1.3343335315413116e-07,9.360244461011965e-07,0.00010289664424690417,0.017821627492443672,2.043450547357639e-06,0.00035392421901391256,8.39405799383088e-06
0.8,4,15,0.8,2.5715388877406426e-06,3.748665833303022e-06,2.5711844223388723e-09,8.705933684030609e-09,2.1531833716272172e-11,6.802300189052632e-11,1.3343316144877394e-07,9.360244412044046e-07,0.00010289664407036539,0.017821627461867277,2.043450547505743e-06,0.00035392421903956403,3.5461302420230326e-06
0.8,4,17,0.8,5.761250082914073e-07,8.885058413454772e-07,2.317507200976634e-10,7.871371774867408e-10,9.130424262289572e-12,2.6943838653259444e-11,1.3343320040415734e-07,9.360244414976101e-07,0.00010289664410111813,0.01782162746719363,2.0434505474582574e-06,0.00035392421903133954,3.1158799775088437e-07
0.8,4,19,0.8,2.049476800174065e-08,3.5675001619495106e-08,7.535653276039042e-11,2.63783803827744e-10,1.8197888930702048e-12,5.278134510402002e-12,1.334332062127265e-07,9.360244415978975e-07,0.00010289664410581102,0.017821627468006435,2.0434505474586136e-06,0.00035392421903140123,8.73879474817117e-08
0.8,4,21,0.8,2.473917870519897e-08,3.6046624352081835e-08,1.3748871939347588e-11,4.293082035700113e-11,1.0895190603079874e-13,2.9300243871779874e-13,1.334332047567502e-07,9.360244415853225e-07,0.00010289664410462121,0.017821627467800364,2.043450547461102e-06,0.00035392421903183226,2.3384129061578767e-08
0.8,4,23,0.8,1.7270534278470171e-09,2.8248683392462226e-09,9.527609367107465e-13,3.075217164250077e-12,2.1214245587579945e-14,6.360973488390986e-14,1.33433204746683e-07,9.360244424728633e-07,0.00010289664410464706,0.01782162746780484,2.0434505474611123e-06,0.00035392421903183405,2.095012135713827e-09
1.0,5,1,1.0,1.560349706927341,2.2182005340561357,0.0012684261901728777,0.0028185421699702014,0.0003367848659210267,0.0005263134614262484,1.193419261098572e-07,9.356205901631575e-07,0.00010287968144165609,0.017818689546313077,2.043874942833479e-06,0.00035399772399212183,1.5625733385367404
1.0,5,3,1.0,1.6389356220914568,2.2766129683572576,0.0011796538817498083,0.002482079887341215,0.0002744726665794803,0.00042726281208203565,1.8520772005639555e-07,9.36559006056373e-07,0.00010292737865389838,0.017826950670422236,2.0436711651401525e-06,0.00035396242985388717,2.053250943476629
1.0,5,5,1.0,1.5937351479130195,2.2226823785423653,0.0011524287952206283,0.0023917492092636354,0.00027022103928456373,0.00042320825240044885,1.2167019506013224e-07,9.357027745979359e-07,0.00010288308248493324,0.017819278604656784,2.0438698002953762e-06,0.000353996833308139,1.2137528077166893
1.0,5,7,1.0,1.5540975852704493,2.1653674836936005,0.0011140690558787494,0.0023599101596449698,0.00026788920463331506,0.0004198217857455129,1.8324206192237886e-07,9.365492433670813e-07,0.00010292703809316751,0.017826891685542728,2.0436769938606103e-06,0.000353963439384002,1.9598699065304674
1.0,5,9,1.0,1.4848389254091496,2.067185639470342,0.0010936878504117515,0.0022884577736064357,0.00023718486116982584,0.0003677237703553324,1.2226446879849523e-07,9.357306173742873e-07,0.00010288479709328962,0.017819575573636847,2.043861175365497e-06,0.0003539953394773723,1.1432770872412825
1.0,5,11,1.0,1.4350106097366562,1.998040939928767,0.0010287471567988773,0.0021980516028127514,0.00023913411302533535,0.0003725286483371315,1.7959591616057683e-07,9.365230875870371e-07,0.00010292583193948293,0.017826682780562444,2.043683998429041e-06,0.000353964652570167,1.8200978693583476
1.0,5,13,1.0,1.3450982979169355,1.8711500650268742,0.0009992508536220343,0.0020971496424686395,0.00020310272556170334,0.00031217429328390066,1.2354033051593262e-07,9.357749606124408e-07,0.00010288730286032737,0.017820009570753095,2.043850616873442e-06,0.00035399351075536095,1.0727182117392082
1.0,5,15,1.0,1.283474235893877,1.7857936306906983,0.0009233435300447731,0.001987935214622724,0.0002048013081088361,0.0003167617646718979,1.7534371611082072e-07,9.364905820047241e-07,0.00010292434248591237,0.017826424808238685,2.043692661424678e-06,0.00035396615299471764,1.6463236146279623
1.0,5,17,1.0,1.1800690847300455,1.640031222673764,0.0008856752368181052,0.0018665387417446163,0.00016824106651807503,0.0002563759800722949,1.253311603050567e-07,9.358263514752085e-07,0.0001028902089018143,0.01782051289512672,2.0438384768229874e-06,0.00035399140810868514,0.9859049384753564
1.0,5,19,1.0,1.1122812576058656,1.5465731438739743,0.0008059732690765779,0.0017448458037747656,0.000169108418413897,0.000259569723867552,1.7084171494588776e-07,9.364530468620476e-07,0.00010292262401484835,0.017826127170243733,2.04370210227245e-06,0.00035396778814267006,1.4463437648448279
1.0,5,21,1.0,1.00695187706994,1.3982929517338791,0.0007629428020820292,0.0016145755356576572,0.00013665691236188637,0.00020678215414819098,1.2752225945236767e-07,9.358797726316588e-07,0.00010289321420949864,0.017821033412336908,2.043826159186865e-06,0.0003539892747042454,0.8879843119259423
1.0,5,23,1.0,0.9393774885886643,1.3054446662254242,0.0006872950321721742,0.0014921586554034081,0.00013631771765449389,0.00020778958100880796,1.665298767689208e-07,9.364140755192115e-07,0.00010292083059401717,0.017825816551000677,2.0437113803593683e-06,0.00035396939510053057,1.236623629301922
1.0,5,25,1.0,0.8422700677787784,1.1689307485333822,0.0006429909306684199,0.0013657756774735933,0.00011019644395283799,0.00016591404322188665,1.2987393195475e-07,9.359300678574869e-07,0.0001028960237758306,0.017821520027280265,2.0438148316268954e-06,0.00035398731278010693,0.7847618317807648
1.0,5,27,1.0,0.7796072272435982,1.0829657460414233,0.0005761595653291906,0.0012518251413512907,0.00010871744052307144,0.0001647950386356441,1.6269111124341264e-07,9.363769007033362e-07,0.00010291910147293233,0.017825517068428595,2.0437198325340187e-06,0.00035397085901095585,1.0337374792395861
1.0,5,29,1.0,0.6959108089303092,0.9654773568409011,0.0005340393629529643,0.0011377987676737525,8.883469098736109e-05,0.0001333220723607578,1.3216580952419948e-07,9.359743096202861e-07,0.0001028984732808308,0.017821944279850163,2.04380507252716e-06,0.0003539856225119369,0.6819465339059829
1.0,5,31,1.0,0.6404316134800359,0.889364207385851,0.0004775455497546511,0.0010371480354779685,8.656347708916043e-05,0.0001306729941916962,1.5943000101610752e-07,9.363434893667887e-07,0.00010291752590582496,0.017825244181298504,2.043727179451358e-06,0.0003539721314915949,0.8499830430335343
1.0,5,33,1.0,0.5710123381055305,0.7920622949981184,0.0004396061879971002,0.0009388440872651763,7.176863512431587e-05,0.0001074966425304659,1.3426190253157416e-07,9.360116846946139e-07,0.00010290052254016686,0.017822299210148083,2.043796964161054e-06,0.00035398421814944475,0.5842401255470148
1.0,5,35,1.0,0.5232433390859776,0.7264621727381104,0.00039299675697135865,0.0008527729943163045,6.909587163788616e-05,0.00010400052036194085,1.5673302178689086e-07,9.363145646584169e-07,0.00010291614254701308,0.017825004584511608,2.0437334002351305e-06,0.00035397320892670584,0.6915416033454851
1.0,5,37,1.0,0.4667577561153015,0.647403503248356,0.000359976174844958,0.0007702162584718505,5.811953320155487e-05,8.69495082218664e-05,1.3610438271453637e-07,9.360425785811515e-07,0.00010290220027053091,0.017822589791885255,2.0437903452421767e-06,0.00035398307175797927,0.49481465248955603
1.0,5,39,1.0,0.4263155645373752,0.5917895630815784,0.00032199396177176983,0.0006980132819783373,5.5350874652452255e-05,8.314330601881357e-05,1.5453382172143227e-07,9.362900763053885e-07,0.00010291495634020455,0.017824799134314805,2.043738592794778e-06,0.00035397410827414286,0.5593263951819043
1.0,5,41,1.0,0.38073753622127193,0.5280833706441547,0.0002938672801509997,0.0006296864310879379,4.7155275223013154e-05,7.049761490424638e-05,1.3768447184004823e-07,9.360678347231421e-07,0.00010290355978017154,0.017822825258013444,2.043784983307404e-06,0.00035398214307513196,0.41529725043063687
1.0,5,43,1.0,0.34686322652582546,0.48143623052818024,0.00026309591695005693,0.0005698028954653498,4.448894491392975e-05,6.673352402815686e-05,1.5275274079396287e-07,9.362696231407289e-07,0.00010291395456832785,0.017824625628120212,2.0437428923138996e-06,0.00035397485294761435,0.451140922369245
1.0,5,45,1.0,0.31019458389561594,0.4302450095396021,0.0002394658978110512,0.0005137098368052061,3.830903533360013e-05,5.725015935986792e-05,1.390184026641656e-07,9.360883714649375e-07,0.00010290465668027881,0.017823015240352298,2.0437806516503502e-06,0.00035398139283555094,0.34610788376796875
1.0,5,47,1.0,0.2820258304889944,0.3914053156119224,0.0002145977308633075,0.000464385180355179,3.585627153211626e-05,5.37316950067775e-05,1.5131451492481512e-07,9.362526780742718e-07,0.00010291311708305279,0.017824480576251068,2.043746435014155e-06,0.00035397546654061715,0.363559828229265
1.0,5,49,1.0,0.2525363273181939,0.3502799730348184,0.0001949253338632973,0.00041854431150725995,3.11472811193469e-05,4.653801200353157e-05,1.4013290163437266e-07,9.361050270560953e-07,0.00010290554050553092,0.017823168318273776,2.0437771542436123e-06,0.0003539807870874544,0.28687347873201824
1.0,5,51,1.0,0.2292323046090995,0.31811242796447525,0.0001748428404369873,0.0003780913520054271,2.8959324423009614e-05,4.336635376980748e-05,1.5015421260520524e-07,9.362387156182468e-07,0.00010291242181985873,0.017824360157147723,2.0437493447280687e-06,0.00035397597050085673,0.2930254581887186
1.0,5,53,1.0,0.20549905304968008,0.2850445018708979,0.00015856662894670013,0.00034072529315548085,2.5335614426579308e-05,3.7851233379838906e-05,1.4105748472636117e-07,9.361185272699932e-07,0.00010290625269338246,0.017823291668716344,2.0437743293332606e-06,0.00035398029781519546,0.23677353182901859
1.0,5,55,1.0,0.1862929358596563,0.25850889826954904,0.0001423471582231842,0.00030764021495865903,2.3425716471282053e-05,3.5062471464911366e-05,1.4921804420268456e-07,9.362272510052794e-07,0.00010291184749889672,0.017824260685155125,2.043751729103567e-06,0.0003539763834728765,0.23633260770530215
1.0,5,57,1.0,0.16717048556246483,0.231885573538118,0.00012893952449714803,0.000277226929663644,2.0612523473373472e-05,3.079422262920709e-05,1.418206877126141e-07,9.361294640884465e-07,0.0001029068269735205,0.017823391133638445,2.043772045961675e-06,0.0003539799023370215,0.1947843478052398
1.0,5,59,1.0,0.1513874930882792,0.21006272016225314,0.0001158334626557818,0.00025021740072434743,1.8971522290927804e-05,2.838549962443573e-05,1.4846228858537648e-07,9.36217863203741e-07,0.00010291137481435146,0.017824178816519456,2.0437536796814994e-06,0.00035397672131148465,0.19077557354846886
1.0,5,61,1.0,0.13596116508710399,0.1885990030258754,0.00010482360232708737,0.00022548382903031603,1.6770817596626642e-05,2.5055197337318832e-05,1.4244840265152375e-07,9.36138324416652e-07,0.00010290729047943832,0.01782347141254233,2.0437701988398593e-06,0.0003539795824169634,0.15983474790051527
1.0,5,63,1.0,0.12302026746054999,0.17069461811131148,9.422637340001339e-05,0.00020346156606643705,1.5377484545265604e-05,2.300202353743301e-05,1.4785171736511215e-07,9.362101855565538e-07,0.00010291098684386448,0.017824111620299957,2.0437552732947074e-06,0.0003539769973240727,0.1541424717972137
1.0,5,65,1.0,0.11056117217194925,0.15336855990630227,8.520645758428123e-05,0.00018335635825237825,1.3644656958402016e-05,2.038543599616082e-05,1.4296330374052077e-07,9.361455054684082e-07,0.00010290766493984638,0.017823536268825598,2.04376870350118e-06,0.00035397932342546803,0.13089666182360357
